id,type,item,item_id,amount,x,y,z,area,state
358,unique,KeyGraphite,187,2,-61.55,62.59,-493.54,,needs check
359,unique,KeyGraphite,187,1,-60.11,93.76,292.49,,confirmed
118,unique,KeyGraphite,187,2,-48.18,58.43,-245.97,,confirmed
119,unique,KeyGraphite,187,2,-34.30,73.87,-131.75,,confirmed
121,unique,KeyGraphite,187,2,-30.38,50.64,-420.15,,confirmed
120,unique,KeyGraphite,187,1,-28.74,86.36,89.23,,confirmed
188,unique,KeyGraphite,187,2,-22.54,27.14,911.18,,confirmed
122,unique,KeyGraphite,187,1,-14.84,76.83,425.76,,confirmed
124,unique,KeyGraphite,187,2,-11.25,72.55,334.31,,confirmed
123,unique,KeyGraphite,187,1,-7.86,77.96,249.55,,confirmed
125,unique,KeyGraphite,187,2,9.93,26.13,-539.99,,confirmed
126,unique,KeyGraphite,187,2,42.21,52.33,369.74,,confirmed
127,unique,KeyGraphite,187,1,51.99,30.81,719.74,,confirmed
128,unique,KeyGraphite,187,2,88.38,75.57,-365.26,,confirmed
360,unique,KeyGraphite,187,2,94.55,60.41,-89.12,,confirmed
129,unique,KeyGraphite,187,2,105.39,55.84,240.60,,confirmed
159,unique,KeyGraphite,187,1,114.21,34.28,565.14,,confirmed
130,unique,KeyGraphite,187,2,119.61,66.93,36.20,,confirmed
131,unique,KeyGraphite,187,2,142.67,36.99,222.96,,confirmed
361,unique,KeyGraphite,187,2,145.75,68.41,-165.08,,confirmed
132,unique,KeyGraphite,187,1,160.82,38.14,328.70,,confirmed
133,unique,KeyGraphite,187,1,182.29,51.27,-26.82,,confirmed
176,unique,KeyGraphite,187,2,183.99,25.19,797.98,,confirmed
134,unique,KeyGraphite,187,2,231.67,34.02,400.18,,confirmed
135,unique,KeyGraphite,187,1,255.83,25.16,584.85,,confirmed
136,unique,KeyGraphite,187,2,267.05,40.49,-380.78,,confirmed
249,unique,KeyGraphite,187,2,307.08,95.66,-207.46,,confirmed
137,unique,KeyGraphite,187,2,333.64,32.34,862.46,,confirmed
362,unique,KeyGraphite,187,1,365.73,60.48,-83.67,,confirmed
138,unique,KeyGraphite,187,1,366.03,26.99,950.54,,confirmed
139,unique,KeyGraphite,187,1,411.82,43.56,403.45,,confirmed
140,unique,KeyGraphite,187,2,422.06,38.13,136.19,,confirmed
141,unique,KeyGraphite,187,2,422.63,81.43,27.71,,confirmed
143,unique,KeyGraphite,187,1,434.82,43.89,846.20,,confirmed
144,unique,KeyGraphite,187,1,473.80,30.45,-570.84,,confirmed
145,unique,KeyGraphite,187,1,475.72,34.59,547.26,,confirmed
146,unique,KeyGraphite,187,2,489.98,26.05,774.64,,confirmed
243,unique,KeyGraphite,187,2,548.29,59.22,-354.00,,confirmed
363,unique,KeyGraphite,187,2,548.61,45.19,-430.35,,needs check
147,unique,KeyGraphite,187,2,559.91,73.27,324.98,,confirmed
364,unique,KeyGraphite,187,2,612.25,42.35,-485.09,,needs check
148,unique,KeyGraphite,187,2,616.19,28.02,889.07,,confirmed
366,unique,KeyGraphite,187,2,620.63,91.55,39.79,,needs check
365,unique,KeyGraphite,187,2,621.27,95.49,147.30,,needs check
149,unique,KeyGraphite,187,2,641.01,55.68,-182.64,,confirmed
367,unique,KeyGraphite,187,2,643.55,47.91,-292.64,,confirmed
150,unique,KeyGraphite,187,2,648.42,50.31,294.61,,confirmed
232,unique,KeyGraphite,187,2,657.42,49.35,-730.77,,confirmed
151,unique,KeyGraphite,187,1,657.43,36.25,471.91,,confirmed
152,unique,KeyGraphite,187,1,666.65,25.53,533.87,,confirmed
153,unique,KeyGraphite,187,2,686.21,84.09,309.82,,confirmed
233,unique,KeyGraphite,187,2,709.65,27.52,-880.61,,confirmed
326,unique,KeyGraphite,187,2,733.93,46.20,-314.22,,confirmed
230,unique,KeyGraphite,187,2,793.41,49.00,-845.18,,confirmed
154,unique,KeyGraphite,187,1,803.34,25.99,-153.43,,confirmed
161,unique,KeyGraphite,187,1,808.88,50.10,180.12,,confirmed
155,unique,KeyGraphite,187,2,821.07,32.34,382.60,,confirmed
156,unique,KeyGraphite,187,2,829.66,32.34,-383.13,,confirmed
